C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_070.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_070.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_070.jpg, 0, 0, 0, 8.146236E-05
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_174.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_174.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_174.jpg, 0, 0.2808957, 0, 0.2569698
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_277.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_277.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_277.jpg, 0, 0.5864829, 0, 0.8013256
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_385.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_385.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_385.jpg, 0, 0.9439664, 0, 1.95829
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_492.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_492.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_492.jpg, 0, 1, 0, 3.120317
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_597.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_597.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_597.jpg, 0, 1, 0, 4.294591
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_700.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_700.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_700.jpg, 0, 1, 0, 5.457361
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_803.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_803.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_803.jpg, 0, 1, 0, 6.837957
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_13_906.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_13_906.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_13_906.jpg, 0, 1, 0, 7.976182
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_016.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_016.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_016.jpg, 0, 1, 0, 9.103348
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_118.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_118.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_118.jpg, 0, 1, 0, 10.21948
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_222.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_222.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_222.jpg, 0, 1, 0, 11.64296
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_333.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_333.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_333.jpg, 0, 1, 0, 12.61814
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_441.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_441.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_441.jpg, 0, 1, 0, 13.91025
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_546.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_546.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_546.jpg, 0, 1, 0, 15.02931
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_656.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_656.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_656.jpg, 0, 1, 0, 16.0219
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_756.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_756.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_756.jpg, 0, 1, 0, 17.12252
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_860.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_860.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_860.jpg, -0.0596217, 1, 0, 18.13871
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_14_970.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_14_970.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_14_970.jpg, -0.08979059, 1, 0, 19.32603
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_079.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_079.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_079.jpg, 0, 1, 0, 20.32598
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_183.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_183.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_183.jpg, 0, 1, 0, 21.53222
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_285.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_285.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_285.jpg, 0, 1, 0, 22.53606
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_392.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_392.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_392.jpg, -0.2952249, 1, 0, 23.46776
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_497.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_497.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_497.jpg, -0.03949078, 1, 0, 24.43455
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_600.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_600.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_600.jpg, 0, 1, 0, 25.39277
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_707.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_707.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_707.jpg, 0, 1, 0, 26.53424
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_812.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_812.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_812.jpg, -0.0840324, 1, 0, 27.47416
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_15_916.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_15_916.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_15_916.jpg, -0.3934365, 1, 0, 28.29348
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_017.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_017.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_017.jpg, -0.1448076, 1, 0, 29.20061
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_119.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_119.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_119.jpg, 0, 1, 0, 30.10383
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_224.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_224.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_224.jpg, -0.06611671, 1, 0, 30.18979
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_327.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_327.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_327.jpg, -0.3756018, 1, 0, 30.16195
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_435.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_435.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_435.jpg, -0.6629883, 1, 0, 30.12401
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_545.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_545.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_545.jpg, -0.3698601, 1, 0, 30.1927
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_649.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_649.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_649.jpg, -0.05626379, 1, 0, 30.18927
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_759.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_759.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_759.jpg, 0, 1, 0, 30.18918
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_867.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_867.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_867.jpg, 0, 1, 0, 30.19017
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_16_967.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_16_967.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_16_967.jpg, -0.3020277, 1, 0, 30.17121
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_076.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_076.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_076.jpg, -0.59478, 1, 0, 30.13237
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_177.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_177.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_177.jpg, -0.3643446, 1, 0, 30.18998
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_287.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_287.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_287.jpg, 0, 1, 0, 30.18769
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_397.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_397.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_397.jpg, 0, 1, 0, 30.18709
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_507.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_507.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_507.jpg, 0, 1, 0, 30.19087
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_609.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_609.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_609.jpg, -0.3044277, 1, 0, 30.16612
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_719.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_719.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_719.jpg, -0.4625227, 1, 0, 30.15858
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_825.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_825.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_825.jpg, -0.1071321, 1, 0, 30.19267
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_17_930.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_17_930.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_17_930.jpg, 0, 1, 0, 30.18766
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_035.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_035.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_035.jpg, 0, 1, 0, 30.19032
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_146.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_146.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_146.jpg, 0, 1, 0, 30.18852
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_247.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_247.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_247.jpg, 0, 1, 0, 30.19071
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_352.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_352.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_352.jpg, -0.02137979, 1, 0, 30.19073
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_463.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_463.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_463.jpg, 0, 1, 0, 30.19027
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_571.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_571.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_571.jpg, -0.0410022, 1, 0, 30.19207
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_678.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_678.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_678.jpg, -0.3315359, 1, 0, 30.16573
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_782.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_782.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_782.jpg, -0.477333, 1, 0, 30.16916
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_883.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_883.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_883.jpg, -0.174297, 1, 0, 30.19388
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_18_984.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_18_984.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_18_984.jpg, 0, 1, 0, 30.18868
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_091.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_091.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_091.jpg, 0, 1, 0, 30.18986
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_197.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_197.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_197.jpg, 0, 1, 0, 30.18999
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_301.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_301.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_301.jpg, 0, 1, 0, 30.19068
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_409.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_409.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_409.jpg, -0.1134252, 1, 0, 30.18694
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_517.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_517.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_517.jpg, -0.1850736, 1, 0, 30.18721
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_623.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_623.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_623.jpg, 0, 1, 0, 30.19008
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_725.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_725.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_725.jpg, 0, 1, 0, 30.19028
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_831.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_831.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_831.jpg, 0, 1, 0, 30.19027
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_19_938.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_19_938.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_19_938.jpg, 0, 1, 0, 30.19028
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_048.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_048.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_048.jpg, -0.331743, 1, 0, 30.16596
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_159.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_159.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_159.jpg, -0.03339088, 1, 0, 30.19036
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_264.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_264.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_264.jpg, 0, 1, 0, 30.19022
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_370.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_370.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_370.jpg, 0, 1, 0, 30.1902
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_477.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_477.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_477.jpg, 0, 1, 0, 30.19028
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_591.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_591.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_591.jpg, -0.0956157, 1, 0, 30.18798
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_694.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_694.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_694.jpg, -0.3635595, 1, 0, 30.16337
C:\Users\vigne\Downloads\simulator-windows-64\IMG\center_2020_08_22_15_45_20_807.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\left_2020_08_22_15_45_20_807.jpg, C:\Users\vigne\Downloads\simulator-windows-64\IMG\right_2020_08_22_15_45_20_807.jpg, -0.06860635, 1, 0, 30.19108
